Date_Time,NetRad_Wm2,Pressure_kPa,AirTemp1_C,AirTemp2_C,RelHumidity,WindSpeed_kph,WindDirection_Degrees,WindGust_kph,PPT_mm,NetRad_sw_Wm2,SolarRad_Wm2,SoilTemp_C,NetRad_lw_Wm2,SurfaceLevel_mm,OutRad_sw_Wm2,OutRad_lw_Wm2,InRad_lw_Wm2,timeMST,TIMESTAMP_UTC,Evaporation_mm30min,CO2_kgm2s
15-Jul-2018 18:30:00,71.4783333333333,87.0640526200001,35.3972222222222,36.9527777777778,11.4783333333333,8.449035,103.016666666667,12.1800215666667,0,217.183333333333,404.641666666667,32.9203703703704,-145.703333333333,0.635,187.363333333333,516.761666666667,371.083333333333,0.779513888888889,07/16/2018 00:30,0.000867602,-2.46562e-08
15-Jul-2018 19:00:00,-64.51,87.0640526200001,34.9203703703704,35.5537037037037,11.71,8.52681976666667,72.9083333333333,10.7074754666667,0,69.7533333333333,135.458333333333,32.8444444444444,-134.261666666667,0.338666666666667,65.745,505.811666666667,371.526666666667,0.800347222222222,07/16/2018 01:00,0.001347432,-2.72339e-08
15-Jul-2018 19:30:00,-35.84,87.0640526200001,34.7027777777778,34.9777777777778,13.1616666666667,6.3488463,44.9283333333333,8.10570913333333,0,82.6083333333333,155.726666666667,32.7231481481481,-118.45,0.0423333333333333,72.965,502.785,384.333333333333,0.821180555555556,07/16/2018 01:30,0.001036138,-4.17526e-09
15-Jul-2018 20:00:00,-83.1516666666667,87.0640526200001,33.0175925925926,33.2416666666667,16.3616666666667,9.10618216666667,69.8283333333333,10.1522531666667,0,17.72,37.3283333333333,32.575,-100.871666666667,-0.254,19.58,493.598333333333,392.705,0.842013888888889,07/16/2018 02:00,0.004530185,7.79339e-10
15-Jul-2018 20:30:00,-72.3866666666667,87.0922725255557,32.4203703703704,32.6416666666667,16.7683333333333,8.77358523333333,8.955,9.53802173333333,0,3.345,10.4,32.4018518518519,-75.7333333333333,-0.508,7.04833333333333,489.928333333333,414.168333333333,0.862847222222222,07/16/2018 02:30,0.004627311,6.4925e-09
15-Jul-2018 21:00:00,-68.6033333333333,87.109204468889,32.125,32.5055555555556,17.9166666666667,9.18396693333333,65.2633333333333,9.76601156666666,0,-3.33166666666667,0.0133333333333333,32.1962962962963,-65.2733333333333,-0.889,1.20833333333333,487.471666666667,422.203333333333,0.883680555555556,07/16/2018 03:00,0.004820941,6.52651e-09
15-Jul-2018 21:30:00,-75.7616666666667,87.1374243744446,32.5805555555556,32.8944444444444,16.7183333333333,11.7884155,346.366666666667,15.7983543333333,0,-4.635,0,31.9916666666667,-71.1283333333333,-1.016,0.938333333333333,486.528333333333,415.41,0.904513888888889,07/16/2018 03:30,0.005014571,1.10957e-08
15-Jul-2018 22:00:00,-75.955,87.1882202044446,32.1046296296296,32.3731481481481,18.035,12.2873109,295.6,16.2838385666667,0,-4.35,0,31.787037037037,-71.6083333333333,-1.143,0.555,483.671666666667,412.081666666667,0.925347222222222,07/16/2018 04:00,0.000115434,1.62784e-08
15-Jul-2018 22:30:00,-87.465,87.1995081666668,31.762037037037,32.0435185185185,18.9683333333333,12.9310469,295.295,15.7232518,0,-4.84833333333333,0,31.5833333333333,-82.615,-1.397,0.595,480.173333333333,397.533333333333,0.946180555555556,07/16/2018 04:30,0.001305529,2.20564e-08
15-Jul-2018 23:00:00,-76.6983333333333,87.1995081666668,31.4592592592593,31.6703703703704,19.205,13.5211382333333,340.316666666667,17.4345166666667,0,-4.41666666666667,0,31.3851851851852,-72.28,-1.651,0.676666666666667,478.73,406.441666666667,0.967013888888889,07/16/2018 05:00,0.001239933,1.76346e-08
